 country ,year, pop , gdp , gdp_per_cap , gdp_per_cap_sq , im , im_millions , ex , IM + EX , ex_millions , nx_gdp , lndarea , lndarea_per_cap , co2_millions_tonnes , n2o_millions_tonnes , so2_millions_tonnes , co2 , n2o , so2 , co2_per_cap ,ocean,democ,autoc,polity
 Namibia ,2018,"2,405,680.00","25,287,138,081.90","10,511.43","110,490,170.78","8,767,514,063.53","8,767.51","7,457,735,960.79","16,225,250,024.33","7,457.74",0.64,823290.00,0.342228,4.16,2.85,3.65,"4,155,000.00","2,850,000.00","3,646,000.00",1.73,0,6,0,6
 Namibia ,2019,"2,446,644.00","25,523,459,217.83","10,432.03","108,827,212.49","7,767,233,547.89","7,767.23","6,395,321,979.74","14,162,555,527.63","6,395.32",0.55,823290.00,0.336498,4.11,2.33,3.54,"4,107,000.00","2,330,000.00","3,536,000.00",1.68,0,6,0,6
 Namibia ,2020,"2,489,098.00","23,755,236,278.46","9,543.71","91,082,452.75","6,619,955,963.54","6,619.96","5,413,508,214.61","12,033,464,178.15","5,413.51",0.51,823290.00,0.330758,3.95,2.33,3.38,"3,945,000.00","2,330,000.00","3,379,000.00",1.58,0,6,0,6
 Namibia ,2021,"2,530,151.00","25,399,523,677.95","10,038.74","100,776,266.10","6,609,217,667.03","6,609.22","4,627,248,447.06","11,236,466,114.09","4,627.25",0.44,823290.00,0.325392,4.02,2.33,3.45,"4,015,000.00","2,330,000.00","3,446,000.00",1.59,0,6,0,6
 Nepal ,2011,"27,266,399.00","61,740,123,573.59","2,264.33","5,127,190.07","3,455,040,000.00","3,455.04","934,380,000.00","4,389,420,000.00",934.38,0.07,143350.00,0.005257,5.22,6.19,3.31,"5,220,000.00","6,190,000.00","3,312,000.00",0.19,0,6,0,6
 Nepal ,2012,"27,330,694.00","67,618,420,433.47","2,474.08","6,121,089.41","3,916,820,000.00","3,916.82","1,176,230,000.00","5,093,050,000.00","1,176.23",0.08,143350.00,0.005245,5.47,6.46,3.61,"5,470,000.00","6,460,000.00","3,613,000.00",0.2,0,6,0,6
 Nepal ,2013,"27,381,555.00","72,735,235,363.28","2,656.36","7,056,242.23","4,849,230,000.00","4,849.23","1,383,650,000.00","6,232,880,000.00","1,383.65",0.09,143350.00,0.005235,6.22,6.76,4.03,"6,218,000.00","6,760,000.00","4,034,000.00",0.23,0,6,0,6
 Nepal ,2014,"27,462,106.00","79,300,444,355.34","2,887.63","8,338,416.10","6,133,450,000.00","6,133.45","1,730,830,000.00","7,864,280,000.00","1,730.83",0.1,143350.00,0.00522,7.59,6.97,4.57,"7,591,000.00","6,970,000.00","4,573,000.00",0.28,0,6,0,6
 Nepal ,2015,"27,610,325.00","80,942,994,654.23","2,931.62","8,594,398.73","6,823,790,000.00","6,823.79","1,889,250,000.00","8,713,040,000.00","1,889.25",0.11,143350.00,0.005192,6.91,6.61,3.21,"6,905,000.00","6,610,000.00","3,212,000.00",0.25,0,6,0,6
 Nepal ,2016,"27,861,186.00","81,508,795,259.81","2,925.53","8,558,738.34","6,742,430,000.00","6,742.43","1,628,800,000.00","8,371,230,000.00","1,628.80",0.1,143350.00,0.005145,9.76,7.91,5.24,"9,761,000.00","7,910,000.00","5,238,000.00",0.35,0,6,0,6
 Nepal ,2017,"28,183,426.00","98,515,977,279.28","3,495.53","12,218,721.60","10,147,764,630.74","10,147.76","725,204,829.27","10,872,969,460.01",725.2,0.11,143350.00,0.005086,11.65,7.03,6.36,"11,648,000.00","7,030,000.00","6,361,000.00",0.41,0,6,0,6
 Nepal ,2018,"28,506,712.00","108,558,190,021.35","3,808.16","14,502,101.19","12,839,932,854.80","12,839.93","785,140,382.48","13,625,073,237.28",785.14,0.13,143350.00,0.005029,14.83,7.3,7.06,"14,833,000.00","7,300,000.00","7,061,000.00",0.52,0,8,1,7
 Nepal ,2019,"28,832,496.00","117,856,032,596.69","4,087.61","16,708,565.05","12,368,689,538.12","12,368.69","952,077,660.24","13,320,767,198.36",952.08,0.11,143350.00,0.004972,13.43,7.75,6.24,"13,428,000.00","7,750,000.00","6,240,000.00",0.47,0,8,1,7
 Nepal ,2020,"29,348,627.00","116,450,074,441.24","3,967.82","15,743,596.97","9,684,511,647.10","9,684.51","849,239,442.23","10,533,751,089.32",849.24,0.09,143350.00,0.004884,13.94,7.75,6.59,"13,944,000.00","7,750,000.00","6,586,000.00",0.48,0,8,1,7
 Nepal ,2021,"30,034,989.00","126,440,077,054.98","4,209.76","17,722,074.15","15,673,889,555.23","15,673.89","1,638,985,972.67","17,312,875,527.90","1,638.99",0.14,143350.00,0.004773,14.17,7.75,6.77,"14,173,000.00","7,750,000.00","6,768,000.00",0.47,0,8,1,7
 Netherlands ,2011,"16,693,074.00","777,880,906,388.86","46,599.02","2,171,468,761.00","475,456,310,000.00","475,456.31","666,911,000,000.00","1,142,367,310,000.00","666,911.00",1.47,33720.00,0.00202,168.26,8.21,56.39,"168,260,000.00","8,210,000.00","56,388,000.00",10.08,0,10,0,10
 Netherlands ,2012,"16,754,962.00","792,042,289,740.03","47,272.10","2,234,651,723.82","497,294,880,000.00","497,294.88","655,933,000,000.00","1,153,227,880,000.00","655,933.00",1.46,33720.00,0.002013,164.69,8.29,54.3,"164,689,000.00","8,290,000.00","54,299,000.00",9.83,0,10,0,10
 Netherlands ,2013,"16,804,432.00","827,475,738,129.66","49,241.52","2,424,727,079.25","502,311,030,000.00","502,311.03","671,582,000,000.00","1,173,893,030,000.00","671,582.00",1.42,33720.00,0.002007,164.67,8.2,52.67,"164,674,000.00","8,200,000.00","52,668,000.00",9.8,0,10,0,10
 Netherlands ,2014,"16,865,008.00","830,318,571,509.82","49,233.22","2,423,909,498.17","509,335,840,000.00","509,335.84","672,412,000,000.00","1,181,747,840,000.00","672,412.00",1.42,33720.00,0.001999,157.66,8.5,52.2,"157,656,000.00","8,500,000.00","52,199,000.00",9.35,0,10,0,10
 Netherlands ,2015,"16,939,923.00","851,884,866,008.71","50,288.59","2,528,942,424.49","566,125,930,000.00","566,125.93","570,442,000,000.00","1,136,567,930,000.00","570,442.00",1.33,33720.00,0.001991,164.14,8.83,51.89,"164,143,000.00","8,830,000.00","51,889,000.00",9.69,0,10,0,10
 Netherlands ,2016,"17,030,314.00","890,488,127,445.16","52,288.42","2,734,078,352.01","536,050,830,000.00","536,050.83","570,605,000,000.00","1,106,655,830,000.00","570,605.00",1.24,33720.00,0.00198,164.86,8.6,53.2,"164,862,000.00","8,600,000.00","53,201,000.00",9.68,0,10,0,10
 Netherlands ,2017,"17,131,296.00","943,739,691,874.96","55,088.63","3,034,757,574.02","574,388,670,000.00","574,388.67","652,065,000,000.00","1,226,453,670,000.00","652,065.00",1.3,33720.00,0.001968,162.49,8.4,52.93,"162,494,000.00","8,400,000.00","52,933,000.00",9.49,0,10,0,10
 Netherlands ,2018,"17,231,624.00","996,446,719,459.49","57,826.63","3,343,918,963.41","626,426,790,000.00","626,426.79","726,698,000,000.00","1,353,124,790,000.00","726,698.00",1.36,33720.00,0.001957,158.63,7.96,53.61,"158,628,000.00","7,960,000.00","53,610,000.00",9.21,0,10,0,10
 Netherlands ,2019,"17,344,874.00","1,044,302,130,977.20","60,208.11","3,625,016,851.68","645,560,240,000.00","645,560.24","708,597,000,000.00","1,354,157,240,000.00","708,597.00",1.3,33720.00,0.001944,153.03,8.12,53,"153,033,000.00","8,120,000.00","53,000,000.00",8.82,0,10,0,10
 Netherlands ,2020,"17,441,500.00","1,047,971,760,514.50","60,084.96","3,610,201,940.56","592,991,570,000.00","592,991.57","674,601,000,000.00","1,267,592,570,000.00","674,601.00",1.21,33720.00,0.001933,137.85,8.12,48.16,"137,850,000.00","8,120,000.00","48,156,000.00",7.9,0,10,0,10
 Netherlands ,2021,"17,533,044.00","1,117,586,108,842.46","63,741.70","4,063,004,886.81","679,820,750,000.00","679,820.75","839,219,000,000.00","1,519,039,750,000.00","839,219.00",1.36,33720.00,0.001923,141.05,8.12,47.94,"141,045,000.00","8,120,000.00","47,937,000.00",8.04,0,10,0,10
 New Zeland ,2011,"4,384,000.00","143,362,843,769.66","32,701.38","1,069,380,162.15","37,971,550,000.00","37,971.55","37,669,000,000.00","75,640,550,000.00","37,669.00",0.53,263310.00,0.060062,34.27,14.54,18.41,"34,266,000.00","14,540,000.00","18,407,000.00",7.82,0,10,0,10
 New Zeland ,2012,"4,408,100.00","145,417,090,682.00","32,988.61","1,088,248,373.88","38,601,020,000.00","38,601.02","37,304,000,000.00","75,905,020,000.00","37,304.00",0.52,263310.00,0.059733,35.95,14.76,18.15,"35,945,000.00","14,760,000.00","18,154,000.00",8.15,0,10,0,10
 New Zeland ,2013,"4,442,100.00","160,993,347,759.55","36,242.62","1,313,527,593.52","39,186,690,000.00","39,186.69","39,446,000,000.00","78,632,690,000.00","39,446.00",0.49,263310.00,0.059276,35.24,14.74,18.54,"35,241,000.00","14,740,000.00","18,541,000.00",7.93,0,10,0,10
 New Zeland ,2014,"4,516,500.00","168,435,445,919.78","37,293.36","1,390,794,460.30","40,968,730,000.00","40,968.73","41,621,000,000.00","82,589,730,000.00","41,621.00",0.49,263310.00,0.0583,35.44,14.87,18.85,"35,439,000.00","14,870,000.00","18,851,000.00",7.85,0,10,0,10
 New Zeland ,2015,"4,609,400.00","172,758,850,728.07","37,479.68","1,404,726,636.28","42,945,990,000.00","42,945.99","34,354,000,000.00","77,299,990,000.00","34,354.00",0.45,263310.00,0.057125,35.81,15.18,19.37,"35,813,000.00","15,180,000.00","19,371,000.00",7.77,0,10,0,10
 New Zeland ,2016,"4,714,100.00","188,250,863,284.59","39,933.57","1,594,690,367.84","43,099,200,000.00","43,099.20","33,755,000,000.00","76,854,200,000.00","33,755.00",0.41,263310.00,0.055856,34.15,15.1,19.49,"34,153,000.00","15,100,000.00","19,489,000.00",7.24,0,10,0,10
 New Zeland ,2017,"4,813,600.00","203,223,153,144.15","42,218.54","1,782,404,926.78","47,209,000,000.00","47,209.00","38,077,000,000.00","85,286,000,000.00","38,077.00",0.42,263310.00,0.054701,35.69,15.15,20.36,"35,688,000.00","15,150,000.00","20,362,000.00",7.41,0,10,0,10
 New Zeland ,2018,"4,900,600.00","208,377,209,093.51","42,520.75","1,808,014,556.15","52,865,460,000.00","52,865.46","39,673,000,000.00","92,538,460,000.00","39,673.00",0.44,263310.00,0.05373,35.71,15.19,20.53,"35,705,000.00","15,190,000.00","20,534,000.00",7.29,0,10,0,10
 New Zeland ,2019,"4,979,200.00","228,674,786,389.64","45,926.01","2,109,198,346.51","54,837,090,000.00","54,837.09","39,516,000,000.00","94,353,090,000.00","39,516.00",0.41,263310.00,0.052882,37.12,15.07,20.91,"37,121,000.00","15,070,000.00","20,912,000.00",7.46,0,10,0,10
 New Zeland ,2020,"5,090,200.00","230,960,492,101.53","45,373.56","2,058,759,893.40","46,252,900,000.00","46,252.90","38,919,000,000.00","85,171,900,000.00","38,919.00",0.37,263310.00,0.051729,34.46,15.07,19.12,"34,457,000.00","15,070,000.00","19,124,000.00",6.77,0,10,0,10
 New Zeland ,2021,"5,122,600.00","240,711,896,658.93","46,990.18","2,208,077,027.27","55,805,700,000.00","55,805.70","44,757,000,000.00","100,562,700,000.00","44,757.00",0.42,263310.00,0.051402,33.79,15.07,18.65,"33,790,000.00","15,070,000.00","18,650,000.00",6.6,0,10,0,10
 Niger ,2011,"17,283,112.00","18,282,764,961.59","1,057.84","1,119,025.19","2,190,000,000.00","2,190.00","1,250,000,000.00","3,440,000,000.00","1,250.00",0.19,1266700.00,0.073291,1.32,8.62,0.93,"1,322,000.00","8,620,000.00","927,000.00",0.08,0,7,1,6
 Niger ,2012,"17,954,407.00","20,618,757,380.20","1,148.40","1,318,811.86","1,900,000,000.00","1,900.00","1,450,000,000.00","3,350,000,000.00","1,450.00",0.16,1266700.00,0.070551,1.85,9.18,1.34,"1,854,000.00","9,180,000.00","1,341,000.00",0.1,0,7,1,6
 Niger ,2013,"18,653,199.00","20,860,788,569.33","1,118.35","1,250,704.74","2,018,000,000.00","2,018.00","1,588,000,000.00","3,606,000,000.00","1,588.00",0.17,1266700.00,0.067908,2.07,9.59,1.54,"2,071,000.00","9,590,000.00","1,539,000.00",0.11,0,7,1,6
 Niger ,2014,"19,372,014.00","21,982,232,411.66","1,134.74","1,287,638.76","2,190,000,000.00","2,190.00","1,445,000,000.00","3,635,000,000.00","1,445.00",0.17,1266700.00,0.065388,2.25,10.12,1.68,"2,246,000.00","10,120,000.00","1,678,000.00",0.12,0,7,1,6
 Niger ,2015,"20,128,124.00","22,908,092,688.92","1,138.11","1,295,302.68","1,976,000,000.00","1,976.00","1,087,000,000.00","3,063,000,000.00","1,087.00",0.13,1266700.00,0.062932,2.21,10.48,1.76,"2,207,000.00","10,480,000.00","1,762,000.00",0.11,0,7,1,6
 Niger ,2016,"20,921,743.00","23,976,535,450.20","1,146.01","1,313,339.88","1,715,000,000.00","1,715.00","1,032,000,000.00","2,747,000,000.00","1,032.00",0.11,1266700.00,0.060545,2.15,11.05,1.68,"2,147,000.00","11,050,000.00","1,682,000.00",0.1,0,6,1,5
 Niger ,2017,"21,737,922.00","25,128,463,060.59","1,155.97","1,336,274.87","1,952,000,000.00","1,952.00","1,206,000,000.00","3,158,000,000.00","1,206.00",0.13,1266700.00,0.058271,2.25,11.54,1.82,"2,252,000.00","11,540,000.00","1,820,000.00",0.1,0,6,1,5
 Niger ,2018,"22,577,058.00","27,584,036,767.29","1,221.77","1,492,728.93","2,281,000,000.00","2,281.00","1,202,000,000.00","3,483,000,000.00","1,202.00",0.13,1266700.00,0.056106,1.79,12.11,1.39,"1,793,000.00","12,110,000.00","1,385,000.00",0.08,0,6,1,5
 Niger ,2019,"23,443,393.00","29,745,628,654.42","1,268.83","1,609,923.97","2,326,000,000.00","2,326.00","1,126,000,000.00","3,452,000,000.00","1,126.00",0.12,1266700.00,0.054032,2.47,12.59,1.99,"2,469,000.00","12,590,000.00","1,985,000.00",0.11,0,6,1,5
 Niger ,2020,"24,333,639.00","31,172,898,509.16","1,281.06","1,641,119.67","2,415,000,000.00","2,415.00","1,116,000,000.00","3,531,000,000.00","1,116.00",0.11,1266700.00,0.052056,2.49,12.59,2.03,"2,491,000.00","12,590,000.00","2,025,000.00",0.1,0,6,1,5
 Niger ,2021,"25,252,722.00","32,918,624,235.76","1,303.57","1,699,287.87","2,741,000,000.00","2,741.00","1,211,000,000.00","3,952,000,000.00","1,211.00",0.12,1266700.00,0.050161,2.7,12.59,2.16,"2,699,000.00","12,590,000.00","2,163,000.00",0.11,0,6,1,5
 Norway ,2011,"4,953,088.00","307,471,559,230.61","62,076.74","3,853,521,730.68","90,788,000,000.00","90,788.00","160,305,000,000.00","251,093,000,000.00","160,305.00",0.82,365244.00,0.073741,44.79,3.3,24.3,"44,791,000.00","3,300,000.00","24,299,000.00",9.04,1,10,0,10
 Norway ,2012,"5,018,573.00","327,987,730,556.92","65,354.78","4,271,247,170.61","87,311,000,000.00","87,311.00","160,954,000,000.00","248,265,000,000.00","160,954.00",0.76,365244.00,0.072778,44.3,3.29,24.29,"44,300,000.00","3,290,000.00","24,292,000.00",8.83,1,10,0,10
 Norway ,2013,"5,079,623.00","340,137,921,349.59","66,961.25","4,483,809,416.56","89,807,000,000.00","89,807.00","156,022,000,000.00","245,829,000,000.00","156,022.00",0.72,365244.00,0.071904,44.59,3.28,24.53,"44,586,000.00","3,280,000.00","24,528,000.00",8.78,1,10,0,10
 Norway ,2014,"5,137,232.00","338,506,031,929.01","65,892.69","4,341,846,500.39","89,459,000,000.00","89,459.00","144,677,000,000.00","234,136,000,000.00","144,677.00",0.69,365244.00,0.071097,45.05,3.33,24.1,"45,046,000.00","3,330,000.00","24,099,000.00",8.77,1,10,0,10
 Norway ,2015,"5,188,607.00","313,230,605,417.60","60,368.92","3,644,406,607.22","76,424,000,000.00","76,424.00","103,912,000,000.00","180,336,000,000.00","103,912.00",0.58,365244.00,0.070393,45.59,3.35,23.89,"45,590,000.00","3,350,000.00","23,891,000.00",8.79,1,10,0,10
 Norway ,2016,"5,234,519.00","308,522,092,432.71","58,939.91","3,473,913,298.86","72,109,000,000.00","72,109.00","88,410,000,000.00","160,519,000,000.00","88,410.00",0.52,365244.00,0.069776,44.77,3.38,23.37,"44,765,000.00","3,380,000.00","23,367,000.00",8.55,1,10,0,10
 Norway ,2017,"5,276,968.00","337,993,790,660.97","64,050.76","4,102,499,365.37","81,250,000,000.00","81,250.00","101,054,000,000.00","182,304,000,000.00","101,054.00",0.54,365244.00,0.069215,44.24,3.39,22.7,"44,242,000.00","3,390,000.00","22,696,000.00",8.38,1,10,0,10
 Norway ,2018,"5,311,916.00","370,815,981,929.88","69,808.33","4,873,202,855.11","86,600,000,000.00","86,600.00","121,791,000,000.00","208,391,000,000.00","121,791.00",0.56,365244.00,0.068759,44.39,3.36,23.21,"44,393,000.00","3,360,000.00","23,211,000.00",8.36,1,10,0,10
 Norway ,2019,"5,347,896.00","370,426,303,493.76","69,265.80","4,797,751,275.96","85,319,000,000.00","85,319.00","102,799,000,000.00","188,118,000,000.00","102,799.00",0.51,365244.00,0.068297,42.78,3.4,21.95,"42,784,000.00","3,400,000.00","21,949,000.00",8,1,10,0,10
 Norway ,2020,"5,379,475.00","345,153,019,502.81","64,161.10","4,116,646,421.17","80,448,000,000.00","80,448.00","84,460,000,000.00","164,908,000,000.00","84,460.00",0.48,365244.00,0.067896,41.2,3.4,21.19,"41,196,000.00","3,400,000.00","21,186,000.00",7.66,1,10,0,10
 Norway ,2021,"5,408,320.00","435,556,945,705.23","80,534.61","6,485,823,519.53","97,763,000,000.00","97,763.00","160,106,000,000.00","257,869,000,000.00","160,106.00",0.59,365244.00,0.067534,40.92,3.4,21.48,"40,919,000.00","3,400,000.00","21,478,000.00",7.57,1,10,0,10
 Pakisatan ,2011,"198,602,738.00","824,079,094,442.74","4,149.38","17,217,390.55","12,573,260,000.00","12,573.26","25,178,083,672.44","37,751,343,672.44","25,178.08",0.05,770880.00,0.003882,154.65,54.51,60.5,"154,651,000.00","54,510,000.00","60,504,000.00",0.78,0,6,0,6
 Pakisatan ,2012,"202,205,861.00","847,094,656,786.41","4,189.27","17,549,971.09","15,731,250,000.00","15,731.25","24,418,189,873.67","40,149,439,873.67","24,418.19",0.05,770880.00,0.003812,154.89,53.14,63.62,"154,886,000.00","53,140,000.00","63,618,000.00",0.77,0,6,0,6
 Pakisatan ,2013,"205,337,562.00","883,375,281,467.19","4,302.06","18,507,752.49","17,730,750,000.00","17,730.75","25,022,926,971.66","42,753,676,971.66","25,022.93",0.05,770880.00,0.003754,151.53,56.51,61.04,"151,525,000.00","56,510,000.00","61,042,000.00",0.74,0,7,0,7
 Pakisatan ,2014,"208,251,628.00","931,730,729,922.42","4,474.06","20,017,232.27","17,168,690,000.00","17,168.69","24,515,384,832.74","41,684,074,832.74","24,515.38",0.04,770880.00,0.003702,156.53,57.07,60.42,"156,529,000.00","57,070,000.00","60,423,000.00",0.75,0,7,0,7
 Pakisatan ,2015,"210,969,298.00","981,557,838,891.25","4,652.61","21,646,778.64","19,579,130,000.00","19,579.13","21,890,745,272.44","41,469,875,272.44","21,890.75",0.04,770880.00,0.003654,166.41,58.25,70.4,"166,411,000.00","58,250,000.00","70,400,000.00",0.79,0,7,0,7
 Pakisatan ,2016,"213,524,840.00","1,010,729,673,957.06","4,733.55","22,406,458.70","18,148,640,000.00","18,148.64","20,355,189,980.82","38,503,829,980.82","20,355.19",0.04,770880.00,0.00361,195.79,60.97,86.6,"195,791,000.00","60,970,000.00","86,597,000.00",0.92,0,7,0,7
 Pakisatan ,2017,"216,379,655.00","1,058,468,637,040.17","4,891.72","23,928,922.35","21,304,550,000.00","21,304.55","21,477,012,761.50","42,781,562,761.50","21,477.01",0.04,770880.00,0.003563,216.16,64.63,85.45,"216,158,000.00","64,630,000.00","85,453,000.00",1,0,7,0,7
 Pakisatan ,2018,"219,731,479.00","1,150,424,987,656.53","5,235.59","27,411,452.85","25,926,030,000.00","25,926.03","23,344,411,465.34","49,270,441,465.34","23,344.41",0.04,770880.00,0.003508,205.06,65.74,66.24,"205,061,000.00","65,740,000.00","66,241,000.00",0.93,0,7,0,7
 Pakisatan ,2019,"223,293,280.00","1,200,250,216,633.59","5,375.22","28,892,976.19","29,690,540,000.00","29,690.54","23,268,398,792.02","52,958,938,792.02","23,268.40",0.04,770880.00,0.003452,206.06,66.67,64.88,"206,061,000.00","66,670,000.00","64,878,000.00",0.92,0,7,0,7
 Pakisatan ,2020,"227,196,741.00","1,199,239,503,912.45","5,278.42","27,861,702.93","28,764,440,000.00","28,764.44","21,951,062,818.64","50,715,502,818.64","21,951.06",0.04,770880.00,0.003393,210.38,66.67,65.65,"210,384,000.00","66,670,000.00","65,651,000.00",0.93,0,7,0,7
 Pakisatan ,2021,"231,402,117.00","1,330,100,745,810.55","5,748.01","33,039,572.42","34,872,000,000.00","34,872.00","28,269,617,617.47","63,141,617,617.47","28,269.62",0.05,770880.00,0.003331,229.51,66.67,74.98,"229,512,000.00","66,670,000.00","74,984,000.00",0.99,0,7,0,7
 Panama ,2011,"3,688,674.00","62,728,252,363.51","17,005.64","289,191,701.84","11,136,000,000.00","11,136.00","770,000,000.00","11,906,000,000.00",770,0.19,74340.00,0.020154,9.95,1.34,8.63,"9,953,000.00","1,340,000.00","8,633,000.00",2.7,0,9,0,9
 Panama ,2012,"3,754,862.00","70,433,569,156.08","18,757.96","351,861,242.75","12,382,000,000.00","12,382.00","807,000,000.00","13,189,000,000.00",807,0.19,74340.00,0.019798,9.77,1.41,8.01,"9,768,000.00","1,410,000.00","8,013,000.00",2.6,1,9,0,9
 Panama ,2013,"3,821,556.00","79,814,931,935.28","20,885.45","436,202,187.57","12,785,000,000.00","12,785.00","829,000,000.00","13,614,000,000.00",829,0.17,74340.00,0.019453,10.51,1.44,8.69,"10,513,000.00","1,440,000.00","8,687,000.00",2.75,1,9,0,9
 Panama ,2014,"3,888,793.00","89,329,773,564.13","22,971.08","527,670,498.15","13,592,000,000.00","13,592.00","810,000,000.00","14,402,000,000.00",810,0.16,74340.00,0.019116,10.86,1.35,9.07,"10,855,000.00","1,350,000.00","9,072,000.00",2.79,1,9,0,9
 Panama ,2015,"3,957,099.00","100,479,218,401.79","25,392.14","644,760,858.48","12,137,000,000.00","12,137.00","696,000,000.00","12,833,000,000.00",696,0.13,74340.00,0.018786,10.79,1.34,9.09,"10,788,000.00","1,340,000.00","9,087,000.00",2.73,1,9,0,9
 Panama ,2016,"4,026,336.00","112,345,919,808.10","27,902.77","778,564,469.13","11,697,000,000.00","11,697.00","636,000,000.00","12,333,000,000.00",636,0.11,74340.00,0.018463,10.44,1.31,8.87,"10,439,000.00","1,310,000.00","8,871,000.00",2.59,1,9,0,9
 Panama ,2017,"4,096,063.00","125,037,975,047.50","30,526.38","931,859,867.04","12,724,000,000.00","12,724.00","660,000,000.00","13,384,000,000.00",660,0.11,74340.00,0.018149,11.22,1.3,10.25,"11,223,000.00","1,300,000.00","10,248,000.00",2.74,1,9,0,9
 Panama ,2018,"4,165,255.00","132,743,422,946.51","31,869.22","1,015,647,106.83","13,232,000,000.00","13,232.00","673,000,000.00","13,905,000,000.00",673,0.1,74340.00,0.017848,10.77,1.31,9.04,"10,768,000.00","1,310,000.00","9,036,000.00",2.59,1,9,0,9
 Panama ,2019,"4,232,532.00","139,144,028,260.09","32,874.89","1,080,758,459.91","12,836,000,000.00","12,836.00","1,504,000,000.00","14,340,000,000.00","1,504.00",0.1,74340.00,0.017564,13.42,1.33,8.91,"13,420,000.00","1,330,000.00","8,911,000.00",3.17,1,9,0,9
